"reserve_id","hotel_id","customer_id","reserve_datetime","checkin_date","checkin_time","checkout_date","people_num","total_price"
r3517,h_142,c_874,2016-06-01 02:45:57,2016-06-12,11:30:00,2016-06-14,2,37200
r3518,h_119,c_874,2016-07-03 06:27:17,2016-07-08,12:00:00,2016-07-11,4,79200
r3519,h_12,c_874,2016-11-22 01:40:46,2016-12-06,09:30:00,2016-12-09,2,40200
r3520,h_63,c_874,2017-02-28 05:23:43,2017-03-23,09:00:00,2017-03-26,2,89400
r3521,h_11,c_875,2016-06-02 17:35:26,2016-06-26,12:30:00,2016-06-27,4,149600
r3522,h_219,c_875,2016-09-09 07:10:21,2016-09-20,10:00:00,2016-09-21,1,10300
r3523,h_98,c_875,2016-11-07 03:17:17,2016-11-26,10:30:00,2016-11-29,1,56700
r3524,h_64,c_875,2017-05-05 10:16:14,2017-05-09,10:30:00,2017-05-12,2,96000
r3525,h_69,c_875,2017-08-31 10:38:32,2017-09-16,12:30:00,2017-09-17,2,20400
r3526,h_61,c_877,2016-06-14 17:56:38,2016-06-19,11:00:00,2016-06-20,1,74800
r3527,h_170,c_877,2016-07-31 11:05:38,2016-08-29,09:30:00,2016-08-30,4,98800
r3528,h_235,c_877,2017-01-25 16:23:43,2017-02-02,12:30:00,2017-02-03,1,4200
r3529,h_296,c_877,2017-02-27 23:52:15,2017-03-07,12:00:00,2017-03-10,2,103200
r3530,h_282,c_877,2017-07-07 10:29:18,2017-07-11,11:30:00,2017-07-12,2,42200
r3531,h_37,c_877,2017-09-26 13:39:56,2017-10-16,09:00:00,2017-10-18,1,50200
r3532,h_82,c_877,2018-02-13 18:10:18,2018-03-11,11:30:00,2018-03-13,2,50800
r3533,h_208,c_878,2016-06-19 08:59:17,2016-07-15,10:00:00,2016-07-17,1,17800
r3534,h_218,c_878,2016-12-05 05:50:15,2016-12-20,12:30:00,2016-12-22,3,126000
r3535,h_59,c_879,2016-03-17 17:52:54,2016-04-05,10:00:00,2016-04-07,2,99200
r3536,h_115,c_880,2016-01-13 05:58:11,2016-02-02,09:30:00,2016-02-03,4,164000
r3537,h_265,c_880,2016-04-06 19:27:28,2016-04-25,10:00:00,2016-04-28,1,55800
r3538,h_258,c_880,2016-07-19 13:38:42,2016-08-13,12:30:00,2016-08-14,1,7400
r3539,h_262,c_880,2016-11-06 08:55:35,2016-11-11,12:30:00,2016-11-14,1,57000
r3540,h_159,c_880,2016-12-06 21:20:03,2017-01-02,10:30:00,2017-01-05,3,582300
r3541,h_178,c_880,2017-02-24 05:52:38,2017-03-17,11:00:00,2017-03-18,2,42000
r3542,h_123,c_880,2017-04-13 19:50:24,2017-04-24,12:00:00,2017-04-27,1,16800
r3543,h_250,c_881,2016-04-20 09:58:53,2016-05-17,09:30:00,2016-05-19,2,103200
r3544,h_87,c_881,2016-08-05 06:33:43,2016-08-25,11:00:00,2016-08-28,1,18600
r3545,h_139,c_881,2017-01-18 13:31:55,2017-01-29,11:00:00,2017-02-01,2,94800
r3546,h_94,c_881,2017-02-22 10:59:26,2017-03-19,10:30:00,2017-03-22,1,47100
r3547,h_41,c_881,2017-06-04 13:55:36,2017-06-17,11:00:00,2017-06-20,2,23400
r3548,h_161,c_881,2017-10-04 14:13:56,2017-10-08,09:30:00,2017-10-11,2,267600
r3549,h_96,c_881,2017-12-26 17:41:38,2018-01-21,09:00:00,2018-01-23,3,44400
r3550,h_82,c_881,2018-04-09 08:46:05,2018-05-09,10:00:00,2018-05-12,2,76200
r3551,h_131,c_882,2016-06-18 00:08:28,2016-07-17,11:00:00,2016-07-19,1,27800
r3552,h_112,c_882,2016-10-09 04:47:34,2016-11-07,12:00:00,2016-11-10,2,234000
r3553,h_45,c_882,2017-04-07 04:29:28,2017-04-21,11:30:00,2017-04-23,1,20000
r3554,h_215,c_882,2017-08-22 07:26:45,2017-08-22,12:30:00,2017-08-25,4,184800
r3555,h_35,c_882,2017-12-06 17:13:35,2017-12-20,09:30:00,2017-12-23,4,42000
r3556,h_218,c_882,2018-06-03 18:16:02,2018-06-27,11:00:00,2018-06-29,1,42000
r3557,h_152,c_882,2018-10-16 10:20:50,2018-10-23,09:30:00,2018-10-26,1,50700
r3558,h_268,c_882,2018-11-09 02:31:56,2018-11-20,12:00:00,2018-11-22,4,163200
r3559,h_48,c_883,2016-01-19 03:53:28,2016-02-07,11:30:00,2016-02-08,2,90000
r3560,h_191,c_883,2016-07-09 05:37:43,2016-07-21,12:30:00,2016-07-24,4,495600
r3561,h_87,c_885,2016-02-17 20:15:42,2016-02-23,12:00:00,2016-02-24,1,6200
r3562,h_202,c_885,2016-03-15 18:28:46,2016-04-08,09:00:00,2016-04-09,3,43500
r3563,h_123,c_885,2016-04-28 18:53:42,2016-05-19,09:00:00,2016-05-21,3,33600
r3564,h_56,c_885,2016-09-06 00:17:04,2016-09-18,11:00:00,2016-09-21,3,287100
r3565,h_112,c_885,2016-11-01 11:12:41,2016-11-05,12:30:00,2016-11-06,3,117000
r3566,h_82,c_885,2017-02-15 03:37:37,2017-03-10,09:30:00,2017-03-13,2,76200
r3567,h_13,c_885,2017-03-17 11:57:48,2017-04-13,11:00:00,2017-04-16,4,56400
r3568,h_254,c_886,2016-04-04 11:57:54,2016-04-10,12:30:00,2016-04-12,3,30000
r3569,h_39,c_886,2016-05-22 08:50:31,2016-06-14,12:30:00,2016-06-15,4,20000
r3570,h_65,c_886,2016-07-29 03:05:03,2016-08-21,10:00:00,2016-08-22,1,8400
r3571,h_45,c_886,2016-12-19 00:45:14,2017-01-12,09:30:00,2017-01-14,3,60000
r3572,h_12,c_886,2017-01-17 12:43:58,2017-02-06,12:30:00,2017-02-07,3,20100
r3573,h_223,c_886,2017-03-04 10:56:41,2017-03-07,12:00:00,2017-03-09,2,274000
r3574,h_299,c_886,2017-08-28 16:28:37,2017-08-29,09:00:00,2017-08-31,2,96800
r3575,h_66,c_886,2018-02-12 23:04:34,2018-02-25,09:00:00,2018-02-26,3,103800
r3576,h_34,c_887,2016-04-27 19:43:14,2016-05-15,09:30:00,2016-05-18,4,102000
r3577,h_197,c_888,2016-04-24 17:32:40,2016-05-10,12:30:00,2016-05-13,3,36000
r3578,h_99,c_888,2016-10-15 10:53:27,2016-11-11,12:00:00,2016-11-13,4,179200
r3579,h_109,c_888,2016-11-23 15:07:58,2016-11-24,11:00:00,2016-11-25,3,31500
r3580,h_222,c_888,2017-05-01 02:34:36,2017-05-24,12:30:00,2017-05-25,3,60000
r3581,h_172,c_889,2016-03-30 05:59:55,2016-04-23,11:30:00,2016-04-26,4,192000
r3582,h_248,c_889,2016-08-29 06:09:42,2016-09-19,10:00:00,2016-09-22,1,51600
r3583,h_2,c_889,2016-11-27 11:25:45,2016-12-20,09:30:00,2016-12-22,1,52800
r3584,h_194,c_889,2017-01-08 02:55:46,2017-01-09,10:30:00,2017-01-11,4,79200
r3585,h_31,c_889,2017-03-16 02:04:17,2017-04-02,10:00:00,2017-04-04,2,70400
r3586,h_7,c_889,2017-04-09 07:21:35,2017-04-21,10:00:00,2017-04-24,2,113400
r3587,h_191,c_889,2017-09-24 09:06:16,2017-09-28,09:30:00,2017-10-01,1,123900
r3588,h_100,c_890,2016-01-08 00:46:55,2016-01-28,10:00:00,2016-01-29,2,9600
r3589,h_293,c_890,2016-06-16 04:43:31,2016-07-12,12:30:00,2016-07-13,3,92400
r3590,h_212,c_890,2016-08-28 01:16:23,2016-09-14,12:00:00,2016-09-15,1,12300
r3591,h_82,c_890,2016-09-28 03:03:22,2016-10-17,12:30:00,2016-10-20,4,152400
r3592,h_89,c_892,2016-04-09 04:42:58,2016-05-09,10:30:00,2016-05-11,3,52800
r3593,h_243,c_892,2016-10-08 10:29:35,2016-10-23,09:00:00,2016-10-24,2,55400
r3594,h_229,c_892,2017-02-21 17:43:08,2017-02-23,10:30:00,2017-02-26,2,44400
r3595,h_241,c_892,2017-03-20 07:13:35,2017-04-02,10:30:00,2017-04-05,4,72000
r3596,h_168,c_893,2016-03-30 04:50:10,2016-04-21,10:00:00,2016-04-22,3,39900
r3597,h_290,c_896,2016-03-23 23:00:53,2016-03-31,11:30:00,2016-04-01,2,31800
r3598,h_132,c_896,2016-06-10 20:16:20,2016-07-10,12:00:00,2016-07-11,1,20400
r3599,h_48,c_896,2017-01-01 16:21:33,2017-01-29,11:00:00,2017-01-31,3,270000
r3600,h_163,c_896,2017-02-23 00:30:49,2017-03-18,11:30:00,2017-03-20,4,171200
r3601,h_16,c_897,2016-04-10 04:45:23,2016-04-10,12:30:00,2016-04-13,4,272400
r3602,h_194,c_898,2016-02-02 22:34:48,2016-02-26,11:30:00,2016-02-27,2,19800
r3603,h_241,c_898,2016-05-09 09:31:21,2016-06-06,11:30:00,2016-06-09,2,36000
r3604,h_246,c_898,2016-11-16 22:05:18,2016-12-14,11:00:00,2016-12-17,3,349200
r3605,h_266,c_900,2016-05-12 07:14:22,2016-06-03,12:30:00,2016-06-05,2,46400
r3606,h_147,c_900,2016-09-28 19:13:15,2016-10-10,12:00:00,2016-10-13,2,80400
r3607,h_37,c_900,2017-03-02 13:10:28,2017-03-04,09:00:00,2017-03-05,2,50200
r3608,h_14,c_900,2017-03-30 12:10:51,2017-04-03,12:00:00,2017-04-05,3,46200
r3609,h_201,c_900,2017-05-08 05:23:13,2017-05-29,09:30:00,2017-06-01,4,106800
r3610,h_288,c_900,2017-10-11 17:07:46,2017-11-07,12:30:00,2017-11-08,2,36200
r3611,h_224,c_900,2017-11-24 16:29:01,2017-12-21,10:30:00,2017-12-24,2,24000
r3612,h_214,c_901,2016-06-12 13:55:44,2016-06-22,11:30:00,2016-06-23,3,145800
r3613,h_63,c_901,2016-11-17 21:25:21,2016-12-12,12:30:00,2016-12-13,3,44700
r3614,h_252,c_901,2017-06-06 06:11:37,2017-06-30,09:30:00,2017-07-03,4,266400
r3615,h_175,c_901,2017-11-07 10:09:56,2017-11-22,11:30:00,2017-11-25,4,228000
r3616,h_128,c_902,2016-06-15 14:50:18,2016-07-04,10:00:00,2016-07-06,3,55200
r3617,h_53,c_902,2016-08-04 11:25:43,2016-08-26,09:30:00,2016-08-29,4,44400
r3618,h_44,c_903,2016-01-10 19:19:15,2016-01-12,12:00:00,2016-01-14,2,19600
r3619,h_201,c_903,2016-03-07 00:49:58,2016-04-05,11:30:00,2016-04-08,1,26700
r3620,h_177,c_903,2016-06-26 22:38:23,2016-06-30,12:00:00,2016-07-02,4,560800
r3621,h_271,c_903,2016-07-15 18:20:11,2016-07-31,11:30:00,2016-08-01,2,17400
r3622,h_254,c_903,2016-08-28 21:58:34,2016-09-12,09:30:00,2016-09-14,2,20000
r3623,h_228,c_903,2016-09-25 08:35:50,2016-09-29,11:00:00,2016-10-01,1,15400
r3624,h_182,c_903,2017-03-20 08:47:11,2017-04-03,09:00:00,2017-04-06,4,186000
r3625,h_88,c_903,2017-05-24 04:36:36,2017-05-27,12:30:00,2017-05-28,1,24300
r3626,h_300,c_904,2016-03-09 17:53:29,2016-03-27,09:00:00,2016-03-30,4,195600
r3627,h_144,c_904,2016-07-18 11:26:26,2016-08-03,11:30:00,2016-08-06,3,90000
r3628,h_82,c_904,2017-01-28 20:56:44,2017-02-18,09:00:00,2017-02-19,4,50800
r3629,h_215,c_904,2017-03-17 09:55:58,2017-04-09,09:00:00,2017-04-12,1,46200
r3630,h_211,c_905,2016-06-18 02:46:03,2016-06-29,10:00:00,2016-07-02,3,94500
r3631,h_169,c_905,2016-09-04 16:02:20,2016-09-11,09:00:00,2016-09-12,1,8400
r3632,h_138,c_905,2017-02-08 12:06:34,2017-02-09,09:30:00,2017-02-11,1,19200
r3633,h_212,c_905,2017-02-13 11:04:57,2017-03-06,09:30:00,2017-03-09,4,147600
r3634,h_13,c_905,2017-08-22 21:00:29,2017-09-14,09:30:00,2017-09-17,4,56400
r3635,h_227,c_905,2017-11-29 19:46:17,2017-12-28,09:00:00,2017-12-29,1,7900
r3636,h_151,c_905,2018-05-25 18:35:16,2018-06-17,09:30:00,2018-06-18,2,83000
r3637,h_276,c_906,2016-03-12 22:06:46,2016-04-10,10:00:00,2016-04-11,4,158000
r3638,h_216,c_906,2016-07-12 23:37:20,2016-07-21,10:00:00,2016-07-24,4,231600
r3639,h_155,c_906,2016-12-13 12:33:01,2017-01-03,11:00:00,2017-01-06,2,144600
r3640,h_263,c_906,2017-06-02 11:12:37,2017-06-22,09:30:00,2017-06-25,4,274800
r3641,h_77,c_906,2017-07-31 05:00:05,2017-08-25,11:30:00,2017-08-27,3,265200
r3642,h_82,c_906,2018-01-17 23:19:19,2018-02-05,11:00:00,2018-02-07,3,76200
r3643,h_23,c_906,2018-03-15 09:21:29,2018-04-01,11:30:00,2018-04-03,1,130200
r3644,h_284,c_906,2018-05-29 15:31:28,2018-05-29,11:00:00,2018-06-01,4,120000
r3645,h_197,c_907,2016-03-10 11:35:39,2016-03-19,12:30:00,2016-03-21,2,16000
r3646,h_44,c_908,2016-06-01 01:06:29,2016-06-18,10:00:00,2016-06-20,1,9800
r3647,h_144,c_908,2016-10-26 06:44:49,2016-11-09,11:30:00,2016-11-11,3,60000
r3648,h_167,c_909,2016-02-03 04:06:25,2016-02-09,10:00:00,2016-02-10,4,111600
r3649,h_213,c_909,2016-05-04 06:23:41,2016-05-29,12:00:00,2016-05-31,3,31200
r3650,h_142,c_909,2016-08-02 21:47:41,2016-08-31,09:00:00,2016-09-03,1,27900
r3651,h_133,c_909,2016-09-21 23:05:37,2016-10-10,11:00:00,2016-10-12,4,100800
r3652,h_104,c_909,2017-01-08 06:30:15,2017-01-13,10:30:00,2017-01-16,2,253200
r3653,h_2,c_909,2017-02-07 23:06:03,2017-02-15,09:30:00,2017-02-16,2,52800
r3654,h_52,c_909,2017-06-28 20:45:13,2017-06-29,10:30:00,2017-07-02,2,162600
r3655,h_38,c_909,2017-12-27 22:59:06,2017-12-30,09:30:00,2018-01-01,2,224000
r3656,h_138,c_910,2016-03-04 01:24:10,2016-03-18,11:30:00,2016-03-19,3,28800
r3657,h_249,c_910,2016-07-15 08:10:54,2016-08-13,11:30:00,2016-08-16,2,292200
r3658,h_239,c_910,2016-11-08 16:14:27,2016-12-04,11:30:00,2016-12-07,1,169500
r3659,h_292,c_910,2017-02-27 13:43:54,2017-03-09,09:00:00,2017-03-10,3,27300
r3660,h_233,c_910,2017-06-22 23:52:47,2017-07-17,11:00:00,2017-07-19,1,17800
r3661,h_11,c_910,2017-09-02 03:26:39,2017-09-09,12:30:00,2017-09-11,4,299200
r3662,h_67,c_910,2017-12-04 10:05:19,2017-12-25,11:30:00,2017-12-26,4,127200
r3663,h_138,c_911,2016-05-04 03:53:07,2016-05-21,12:30:00,2016-05-22,1,9600
r3664,h_300,c_911,2016-06-26 11:51:01,2016-07-24,11:00:00,2016-07-27,3,146700
r3665,h_19,c_911,2016-12-13 15:56:57,2017-01-05,09:00:00,2017-01-06,1,12000
r3666,h_204,c_912,2016-04-07 13:16:13,2016-04-11,11:00:00,2016-04-13,2,48400
r3667,h_201,c_912,2016-07-14 22:31:21,2016-08-13,09:00:00,2016-08-16,3,80100
r3668,h_62,c_912,2016-10-26 00:20:06,2016-11-03,10:00:00,2016-11-06,1,140400
r3669,h_224,c_913,2016-04-10 07:19:14,2016-04-21,12:00:00,2016-04-23,4,32000
r3670,h_153,c_914,2016-03-24 20:58:34,2016-04-16,11:00:00,2016-04-18,3,84600
r3671,h_269,c_915,2016-02-04 13:16:20,2016-03-05,11:30:00,2016-03-08,2,405600
r3672,h_293,c_915,2016-05-18 14:38:35,2016-05-25,12:00:00,2016-05-26,4,123200
r3673,h_69,c_915,2016-10-06 22:40:02,2016-11-02,10:00:00,2016-11-05,4,122400
r3674,h_259,c_915,2017-02-14 06:42:12,2017-03-05,10:00:00,2017-03-06,4,233600
r3675,h_32,c_915,2017-07-19 13:27:34,2017-08-14,11:00:00,2017-08-15,4,57200
r3676,h_271,c_915,2017-11-11 20:32:39,2017-11-18,11:00:00,2017-11-20,2,34800
r3677,h_215,c_915,2017-11-20 08:59:20,2017-12-09,11:00:00,2017-12-11,1,30800
r3678,h_165,c_916,2016-01-07 00:52:03,2016-01-24,10:30:00,2016-01-27,1,53400
r3679,h_192,c_916,2016-04-15 13:54:59,2016-04-24,12:00:00,2016-04-27,3,135000
r3680,h_49,c_917,2016-06-04 15:17:27,2016-06-12,10:30:00,2016-06-14,1,30600
r3681,h_234,c_917,2016-12-07 01:21:22,2016-12-26,09:30:00,2016-12-27,4,22400
r3682,h_226,c_917,2017-03-14 21:30:27,2017-04-13,09:30:00,2017-04-15,3,57600
r3683,h_16,c_917,2017-06-23 21:47:11,2017-07-13,11:00:00,2017-07-14,3,68100
r3684,h_221,c_917,2017-08-04 17:36:47,2017-08-19,10:30:00,2017-08-21,4,44000
r3685,h_161,c_917,2018-01-05 04:58:47,2018-01-27,12:00:00,2018-01-29,2,178400
r3686,h_183,c_918,2016-02-29 23:24:34,2016-03-24,09:30:00,2016-03-26,1,19800
r3687,h_248,c_918,2016-09-13 09:03:26,2016-10-08,10:00:00,2016-10-10,4,137600
r3688,h_152,c_918,2016-11-04 08:40:39,2016-11-18,09:30:00,2016-11-21,4,202800
r3689,h_230,c_918,2017-03-20 14:13:03,2017-04-12,10:30:00,2017-04-15,4,208800
r3690,h_223,c_918,2017-07-14 08:42:53,2017-08-01,11:00:00,2017-08-03,4,548000
r3691,h_90,c_918,2017-09-26 03:15:12,2017-10-15,09:00:00,2017-10-17,4,64000
r3692,h_131,c_919,2016-01-18 15:34:13,2016-01-30,11:30:00,2016-02-02,1,41700
r3693,h_284,c_919,2016-04-08 04:24:29,2016-04-15,12:30:00,2016-04-16,1,10000
r3694,h_270,c_919,2016-09-27 07:26:21,2016-10-14,09:00:00,2016-10-16,1,16600
r3695,h_218,c_919,2017-02-20 16:45:17,2017-02-24,11:00:00,2017-02-27,4,252000
r3696,h_189,c_919,2017-03-13 11:08:02,2017-03-30,10:00:00,2017-04-02,3,72000
r3697,h_100,c_919,2017-09-15 16:59:14,2017-10-09,11:00:00,2017-10-11,1,9600
r3698,h_263,c_919,2018-04-08 23:50:30,2018-04-24,12:30:00,2018-04-26,2,91600
r3699,h_95,c_919,2018-09-19 15:25:10,2018-10-15,10:00:00,2018-10-18,4,518400
r3700,h_103,c_920,2016-04-02 11:23:15,2016-04-13,10:30:00,2016-04-15,2,64800
r3701,h_94,c_921,2016-03-12 16:16:49,2016-04-03,12:30:00,2016-04-05,4,125600
r3702,h_60,c_921,2016-06-02 18:02:02,2016-06-02,12:00:00,2016-06-03,3,35100
r3703,h_170,c_921,2016-07-24 12:00:02,2016-08-13,10:00:00,2016-08-16,4,296400
r3704,h_142,c_922,2016-05-31 17:52:31,2016-06-26,09:00:00,2016-06-28,2,37200
r3705,h_66,c_924,2016-04-01 21:10:07,2016-04-14,12:00:00,2016-04-15,2,69200
r3706,h_198,c_924,2016-04-22 05:20:15,2016-05-14,09:30:00,2016-05-16,1,38600
r3707,h_225,c_924,2016-11-11 04:55:58,2016-11-20,10:30:00,2016-11-23,1,21600
r3708,h_221,c_924,2017-01-22 10:56:54,2017-02-09,09:00:00,2017-02-12,3,49500
r3709,h_117,c_924,2017-08-05 19:42:59,2017-08-05,10:00:00,2017-08-07,1,29400
r3710,h_158,c_924,2017-09-25 08:11:06,2017-09-27,09:30:00,2017-09-29,2,39600
r3711,h_161,c_925,2016-01-23 02:03:10,2016-02-11,12:00:00,2016-02-12,3,133800
r3712,h_212,c_926,2016-06-07 23:52:52,2016-06-30,09:00:00,2016-07-01,1,12300
r3713,h_240,c_926,2016-12-20 03:05:50,2017-01-09,09:00:00,2017-01-11,1,53400
r3714,h_3,c_926,2017-06-11 05:08:43,2017-07-08,12:00:00,2017-07-11,4,495600
r3715,h_282,c_926,2017-12-30 07:42:26,2018-01-01,10:30:00,2018-01-04,3,189900
r3716,h_142,c_926,2018-05-14 07:42:04,2018-05-26,12:00:00,2018-05-29,4,111600
r3717,h_238,c_927,2016-06-18 20:51:19,2016-06-27,10:00:00,2016-06-30,4,105600
r3718,h_156,c_927,2016-07-25 23:20:35,2016-07-30,10:00:00,2016-08-01,1,36800
r3719,h_290,c_927,2016-09-13 07:54:27,2016-09-24,12:00:00,2016-09-27,1,47700
r3720,h_59,c_927,2017-03-12 15:56:29,2017-03-21,09:30:00,2017-03-22,4,99200
r3721,h_167,c_927,2017-05-11 19:04:41,2017-05-25,09:30:00,2017-05-28,3,251100
r3722,h_220,c_927,2017-11-19 07:20:04,2017-12-03,12:00:00,2017-12-06,1,37200
r3723,h_199,c_927,2018-02-21 02:18:18,2018-03-10,11:00:00,2018-03-12,3,109200
r3724,h_72,c_927,2018-08-29 07:09:42,2018-09-27,11:30:00,2018-09-30,4,116400
r3725,h_42,c_928,2016-05-27 22:37:01,2016-06-20,09:00:00,2016-06-23,2,67800
r3726,h_126,c_928,2016-12-16 19:44:35,2016-12-31,10:00:00,2017-01-03,3,171900
r3727,h_150,c_928,2017-01-15 03:46:50,2017-02-04,12:00:00,2017-02-07,4,302400
r3728,h_190,c_928,2017-04-22 05:21:36,2017-05-13,09:30:00,2017-05-15,1,15800
r3729,h_44,c_928,2017-08-02 05:37:12,2017-08-22,10:30:00,2017-08-25,2,29400
r3730,h_42,c_928,2017-11-11 21:29:34,2017-11-19,09:00:00,2017-11-20,4,45200
r3731,h_90,c_928,2018-03-12 18:43:34,2018-03-21,11:30:00,2018-03-22,4,32000
r3732,h_171,c_928,2018-09-03 04:12:14,2018-09-17,12:00:00,2018-09-19,1,51000
r3733,h_251,c_929,2016-03-30 00:15:45,2016-04-01,09:30:00,2016-04-02,2,11400
r3734,h_80,c_929,2016-07-29 06:08:54,2016-08-10,10:00:00,2016-08-11,4,146800
r3735,h_186,c_930,2016-02-23 22:59:56,2016-03-03,12:30:00,2016-03-04,4,30400
r3736,h_133,c_930,2016-05-28 16:41:24,2016-06-06,09:30:00,2016-06-09,1,37800
r3737,h_267,c_930,2016-11-14 05:00:54,2016-12-03,09:00:00,2016-12-04,1,9800
r3738,h_256,c_930,2017-04-12 09:53:00,2017-05-08,11:30:00,2017-05-09,1,34500
r3739,h_52,c_930,2017-05-09 10:19:58,2017-05-17,11:30:00,2017-05-18,1,27100
r3740,h_78,c_930,2017-07-14 23:35:58,2017-07-25,11:00:00,2017-07-28,2,64200
r3741,h_70,c_930,2017-12-25 11:08:07,2018-01-04,11:30:00,2018-01-05,1,7800
r3742,h_125,c_931,2016-05-06 13:34:43,2016-06-01,10:00:00,2016-06-02,2,21600
r3743,h_108,c_931,2016-10-08 19:54:33,2016-10-30,09:00:00,2016-10-31,2,17200
r3744,h_16,c_931,2017-04-20 10:32:16,2017-04-25,11:30:00,2017-04-27,1,45400
r3745,h_109,c_932,2016-05-08 07:26:38,2016-05-28,10:30:00,2016-05-31,3,94500
r3746,h_254,c_933,2016-06-29 10:42:43,2016-07-08,10:30:00,2016-07-11,4,60000
r3747,h_273,c_933,2016-11-27 16:19:17,2016-12-07,10:00:00,2016-12-09,3,269400
r3748,h_76,c_933,2017-04-02 23:45:03,2017-04-03,12:00:00,2017-04-04,3,27600
r3749,h_117,c_933,2017-09-09 11:53:05,2017-09-14,11:30:00,2017-09-15,3,44100
r3750,h_128,c_933,2018-01-12 17:00:30,2018-02-08,12:00:00,2018-02-10,3,55200
r3751,h_40,c_933,2018-07-31 05:24:37,2018-08-23,12:30:00,2018-08-25,3,53400
r3752,h_168,c_933,2018-11-02 23:10:28,2018-11-13,09:30:00,2018-11-15,3,79800
r3753,h_55,c_935,2016-02-19 08:54:15,2016-03-08,12:30:00,2016-03-10,1,28400
r3754,h_54,c_935,2016-03-20 07:05:35,2016-03-29,12:30:00,2016-04-01,4,153600
r3755,h_139,c_935,2016-09-10 09:12:53,2016-09-14,12:30:00,2016-09-17,4,189600
r3756,h_11,c_935,2017-02-14 01:24:31,2017-02-27,11:30:00,2017-03-02,3,336600
r3757,h_293,c_936,2016-02-28 16:52:57,2016-03-23,09:30:00,2016-03-25,3,184800
r3758,h_145,c_936,2016-08-09 03:18:58,2016-08-30,11:30:00,2016-09-02,1,56400
r3759,h_115,c_936,2016-11-13 15:21:47,2016-12-09,12:00:00,2016-12-12,3,369000
r3760,h_248,c_936,2017-03-30 17:40:06,2017-04-05,11:00:00,2017-04-07,2,68800
r3761,h_32,c_936,2017-09-04 22:23:18,2017-09-21,09:00:00,2017-09-23,4,114400
r3762,h_121,c_936,2018-02-12 15:05:28,2018-03-14,11:30:00,2018-03-16,4,184000
r3763,h_171,c_936,2018-08-07 19:37:39,2018-09-03,11:00:00,2018-09-04,3,76500
r3764,h_73,c_937,2016-04-15 14:54:07,2016-04-26,10:30:00,2016-04-27,3,59700
r3765,h_146,c_937,2016-10-06 01:09:36,2016-10-27,12:00:00,2016-10-30,4,511200
r3766,h_208,c_937,2016-11-19 01:40:13,2016-12-01,11:30:00,2016-12-03,3,53400
r3767,h_262,c_938,2016-04-12 03:29:12,2016-05-04,10:30:00,2016-05-06,4,152000
r3768,h_59,c_938,2016-05-08 18:37:17,2016-05-10,09:00:00,2016-05-12,1,49600
r3769,h_23,c_939,2016-04-01 14:39:55,2016-04-14,12:00:00,2016-04-16,3,390600
r3770,h_186,c_939,2016-06-17 04:38:09,2016-06-30,10:30:00,2016-07-02,1,15200
r3771,h_93,c_939,2016-09-27 05:50:26,2016-10-10,12:30:00,2016-10-13,1,29400
r3772,h_122,c_939,2017-04-07 08:48:17,2017-04-14,12:30:00,2017-04-16,3,40200
r3773,h_17,c_939,2017-04-17 00:45:50,2017-04-23,09:30:00,2017-04-25,3,122400
r3774,h_192,c_939,2017-05-12 18:36:24,2017-05-14,11:30:00,2017-05-15,1,15000
r3775,h_157,c_939,2017-09-09 09:31:19,2017-09-26,09:00:00,2017-09-29,1,103800
r3776,h_144,c_940,2016-06-16 05:05:40,2016-06-29,12:00:00,2016-06-30,3,30000
r3777,h_51,c_940,2016-12-09 18:45:21,2016-12-22,11:30:00,2016-12-24,4,107200
r3778,h_241,c_940,2017-01-28 09:10:44,2017-02-05,09:30:00,2017-02-06,3,18000
r3779,h_191,c_941,2016-01-16 12:45:53,2016-01-22,09:30:00,2016-01-23,4,165200
r3780,h_19,c_941,2016-04-14 10:44:10,2016-05-09,09:00:00,2016-05-12,1,36000
r3781,h_179,c_941,2016-08-18 12:00:07,2016-09-10,11:00:00,2016-09-13,4,67200
r3782,h_147,c_941,2016-10-05 06:57:18,2016-10-16,10:30:00,2016-10-17,3,40200
r3783,h_111,c_941,2017-01-28 16:40:05,2017-02-13,10:00:00,2017-02-15,2,174400
r3784,h_38,c_941,2017-07-01 01:50:21,2017-07-02,10:30:00,2017-07-04,2,224000
r3785,h_36,c_942,2016-01-12 14:10:02,2016-01-20,10:00:00,2016-01-22,4,242400
r3786,h_199,c_942,2016-03-18 16:53:53,2016-04-10,12:00:00,2016-04-12,1,36400
r3787,h_281,c_942,2016-07-31 13:33:15,2016-08-27,09:00:00,2016-08-28,1,15900
r3788,h_108,c_942,2016-10-19 22:50:59,2016-11-11,12:30:00,2016-11-14,3,77400
r3789,h_209,c_942,2017-01-05 16:58:49,2017-01-08,12:30:00,2017-01-09,1,17200
r3790,h_260,c_944,2016-03-22 16:06:46,2016-04-07,09:30:00,2016-04-10,2,246000
r3791,h_139,c_945,2016-05-20 21:42:04,2016-06-18,10:00:00,2016-06-19,4,63200
r3792,h_67,c_945,2016-06-26 00:19:32,2016-07-25,09:00:00,2016-07-26,2,63600
r3793,h_222,c_945,2016-09-01 01:39:29,2016-09-07,10:00:00,2016-09-08,2,40000
r3794,h_135,c_945,2016-12-02 18:53:59,2016-12-20,10:30:00,2016-12-22,4,92800
